station_id,source,error,detail
FR*SSD*PMAURINTOYOTA132001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 09:00-12:00, Sa 14:00-18:00'}"
FR*SSD*PMAURINTOYOTA841401,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:30-12:00, Mo 14:00-19:00, Tu 08:30-12:00, Tu 14:00-19:00, We 08:30-12:00, We 14:00-19:00, Th 08:30-12:00, Th 14:00-19:00, Fr 08:30-12:00, Fr 14:00-19:00, Sa 08:30-12:00, Sa 14:00-19:00'}"
FR*SSD*POFFICENOTARIAL341601,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 10:00-17:00, Tu 10:00-17:00, We 10:00-17:00, Th 10:00-17:00, Fr 10:00-17:00'}"
FR*SSD*PJAMESLEFEBVRE803301,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:30-12:30, Mo 13:30-19:00, Tu 08:30-12:30, Tu 13:30-19:00, We 08:30-12:30, We 13:30-19:00, Th 08:30-12:30, Th 13:30-19:00, Fr 08:30-12:30, Fr 13:30-19:00, Sa 08:30-12:30, Sa 13:30-18:00'}"
FR*SSD*PMAURINVOLVO831301,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 09:00-12:00, Sa 14:00-18:00'}"
FR*SSD*PTHIBAULTVOLVO610001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:15-12:00, Mo 14:00-19:00, Tu 08:15-12:00, Tu 14:00-19:00, We 08:15-12:00, We 14:00-19:00, Th 08:15-12:00, Th 14:00-19:00, Fr 08:15-12:00, Fr 14:00-19:00, Sa 09:30-12:00, Sa 14:00-18:00'}"
FR*SSD*PTHIBAULTVOLVO720001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 09:00-12:00, Mo 14:00-19:00, Tu 09:00-12:00, Tu 14:00-19:00, We 09:00-12:00, We 14:00-19:00, Th 09:00-12:00, Th 14:00-19:00, Fr 09:00-12:00, Fr 14:00-19:00, Sa 09:30-12:00, Sa 14:00-18:00'}"
FR*SSD*PTHIBAULTVOLVO720001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*SSD*PTHIBAULTVOLVO720001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*SSD*PMAURINFORD834801,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 09:00-18:00'}"
FR*SSD*PMAURINFORD834801,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*SSD*PMAURINFORD834801,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*SSD*PLEMPEREURSEAT628001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*SSD*PLEMPEREURSEAT628001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*SSD*PMAURINTOYOTA349201,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:30-12:00, Mo 14:00-19:00, Tu 08:30-12:00, Tu 14:00-19:00, We 08:30-12:00, We 14:00-19:00, Th 08:30-12:00, Th 14:00-19:00, Fr 08:30-12:00, Fr 14:00-19:00, Sa 09:00-12:00, Sa 14:00-19:00'}"
FR*SSD*PMAURINTOYOTA342001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:30-12:00, Mo 14:00-19:00, Tu 08:30-12:00, Tu 14:00-19:00, We 08:30-12:00, We 14:00-19:00, Th 08:30-12:00, Th 14:00-19:00, Fr 08:30-12:00, Fr 14:00-19:00, Sa 09:00-12:00, Sa 14:00-19:00'}"
FR*SSD*PDECATHLON592201,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 06:00-20:00, Tu 06:00-20:00, We 06:00-20:00, Th 06:00-20:00, Fr 06:00-20:00, Sa 06:00-20:00'}"
FR*SSD*PREGUILLONGUILLAUD384401,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*SSD*PREGUILLONGUILLAUD384401,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*SSD*PREGUILLONREVENTIN381211,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*SSD*PREGUILLONREVENTIN381211,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*SSD*PDUFFORTVOLVO450001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 13:45-18:00, Tu 08:00-12:00, Tu 13:45-18:00, We 08:00-12:00, We 13:45-18:00, Th 08:00-12:00, Th 13:45-18:00, Fr 08:00-12:00, Fr 13:45-18:00, Sa 09:00-12:00, Sa 14:00-17:00'}"
FR*SSD*PDUFFORTVOLVO450001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*SSD*PDUFFORTVOLVO450001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*SSD*PDUFFORTVOLVO286301,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:30-12:00, Mo 14:00-18:00, Tu 08:30-12:00, Tu 14:00-18:00, We 08:30-12:00, We 14:00-18:00, Th 08:30-12:00, Th 14:00-18:00, Fr 08:30-12:00, Fr 14:00-18:00, Sa 09:00-12:00, Sa 14:00-17:00'}"
FR*SSD*PDUFFORTVOLVO286301,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*SSD*PDUFFORTVOLVO286301,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*SSD*PSARLECG387801,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 09:00-12:00, Mo 13:30-18:00, Tu 09:00-12:00, Tu 13:30-18:00, We 09:00-12:00, We 13:30-18:00, Th 09:00-12:00, Th 13:30-18:00, Fr 09:00-12:00, Fr 13:30-18:00'}"
FR*E11*PLMCESSON772401,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*E11*PLMCESSON772401,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*SSD*PMAURINFORD050001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:30-12:00, Mo 14:00-19:00, Tu 08:30-12:00, Tu 14:00-19:00, We 08:30-12:00, We 14:00-19:00, Th 08:30-12:00, Th 14:00-19:00, Fr 08:30-12:00, Fr 14:00-19:00, Sa 08:30-12:00, Sa 14:00-19:00'}"
FR*SSD*PMAURINVOLVO131001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-19:00, Tu 08:00-19:00, We 08:00-19:00, Th 08:00-19:00, Fr 08:00-19:00, Sa 09:00-18:00'}"
FR*SSD*PMAURINVOLVO131001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*SSD*PMAURINVOLVO131001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*SSD*PGENERALAUTOVOLVO447001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:30-12:30, Mo 13:30-19:00, Tu 08:30-12:30, Tu 13:30-19:00, We 08:30-12:30, We 13:30-19:00, Th 08:30-12:30, Th 13:30-19:00, Fr 08:30-12:30, Fr 13:30-19:00, Sa 09:00-12:30, Sa 14:00-18:00'}"
FR*SSD*PMAURINVOLVO130101,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 13:00-19:00, Tu 08:00-12:00, Tu 13:00-19:00, We 08:00-12:00, We 13:00-19:00, Th 08:00-12:00, Th 13:00-19:00, Fr 08:00-12:00, Fr 13:30-19:00, Sa 09:00-12:00, Sa 14:00-18:00'}"
FR*SSD*PGFVOLVO021001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*SSD*PGFVOLVO021001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*SSD*PCOURTEPAILLE200901,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 00:00-23:59, Tu 00:00-23:59, We 00:00-23:59, Th 00:00-23:59, Fr 00:00-23:59, Sa 00:00-23:59, Su 00:00-23:59'}"
FR*SSD*PBTWIN590001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*SSD*PBTWIN590001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*SSD*PMAURINTOYOTA340001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 09:00-12:00, Sa 14:00-19:00'}"
FR*SSD*PHOTMARCQ597001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 10:00-15:00, Tu 10:00-15:00, We 10:00-15:00, Th 10:00-15:00, Fr 10:00-15:00'}"
FR*SSD*PGRIMALVOLVO810001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 09:00-18:00'}"
FR*SSD*PCACHETGIRAUDVOLVO790001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:30-19:00, Tu 08:30-19:00, We 08:30-19:00, Th 08:30-19:00, Fr 08:30-19:00, Sa 09:00-18:00'}"
FR*SSD*PGRILLOT252501,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-18:00, Tu 08:00-12:00, Tu 14:00-18:00, We 08:00-12:00, We 14:00-18:00, Th 08:00-12:00, Th 14:00-18:00, Fr 08:00-12:00, Fr 14:00-18:00'}"
FR*SSD*POCEANEVOLVO850001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*SSD*POCEANEVOLVO850001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*SSD*PVRTPCHAT263001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 07:00-18:00, Tu 07:00-18:00, We 07:00-18:00, Th 07:00-18:00, Fr 07:00-18:00'}"
FR*SSD*PMAURINRENAULT911001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:30, Mo 14:00-19:00, Tu 08:00-12:30, Tu 14:00-19:00, We 08:00-12:30, We 14:00-19:00, Th 08:00-12:30, Th 14:00-19:00, Fr 08:00-12:30, Fr 14:00-19:00, Sa 09:00-12:30, Sa 14:00-19:00'}"
FR*SSD*PMAURINRENAULT945001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 13:30-19:00, Tu 08:00-12:00, Tu 13:30-19:00, We 08:00-12:00, We 13:30-19:00, Th 08:00-12:00, Th 13:30-19:00, Fr 08:00-12:00, Fr 13:30-19:00, Sa 09:00-12:00, Sa 14:00-18:00'}"
FR*SSD*PMAURINRENAULT771301,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 08:30-12:00, Sa 14:00-19:00'}"
FR*SSD*PMAURINRENAULT771601,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 08:30-12:00, Sa 14:00-19:00'}"
FR*SSD*PMAURINRENAULT772101,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 09:00-12:00, Sa 14:00-18:30'}"
FR*SSD*PREGUILLONMTP387801,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*SSD*PREGUILLONMTP387801,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*E11*PLMHAUCONCOURT572801,driveco,plusieurs horaires pour une même station,"{'Mo 08:00-20:00, Tu 08:00-20:00, We 08:00-20:00, Th 08:00-20:00, Fr 08:00-20:00, Sa 08:00-20:00, Su 08:00-20:00', 'Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30'}"
FR*SSD*PELYSEEVOLVO772101,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*SSD*PELYSEEVOLVO772101,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*SSD*PPAVOLVO890001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-18:30, Tu 08:00-12:00, Tu 14:00-18:30, We 08:00-12:00, We 14:00-18:30, Th 08:00-12:00, Th 14:00-18:30, Fr 08:00-12:00, Fr 14:00-18:30, Sa 09:00-12:00, Sa 14:00-17:30'}"
FR*SSD*PPAVOLVO890001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*SSD*PPAVOLVO890001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*SSD*PSOFIDAHOLDING624001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 09:00-12:00, Sa 14:00-18:00'}"
FR*G39*PMAURINFORD832001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*G39*PMAURINFORD832001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*G51*PKIPSTA592001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*G51*PKIPSTA592001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*G51*PDECATHLON597001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 07:00-22:00, Tu 07:00-22:00, We 07:00-22:00, Th 07:00-22:00, Fr 07:00-22:00, Sa 08:00-20:00, Su 08:00-20:00'}"
FR*G51*PDECATHLON621101,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 06:00-20:00, Tu 06:00-20:00, We 06:00-20:00, Th 06:00-20:00, Fr 06:00-20:00, Sa 06:00-20:00, Su 06:00-20:00'}"
FR*SSD*PPROMOCASHBEZIERS345001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 06:30-12:00, Mo 13:30-18:30, Tu 06:30-18:30, We 06:30-18:30, Th 06:30-18:30, Fr 06:30-18:30, Sa 06:30-12:30'}"
FR*SSD*PMAURINFORD833001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 09:00-17:45, Tu 09:00-17:45, We 09:00-17:45, Th 09:00-17:45, Fr 09:00-17:45, Sa 09:00-17:45'}"
FR*SSD*PABVVVOLVO953101,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 09:00-12:00, Mo 14:00-19:00, Tu 09:00-12:00, Tu 14:00-19:00, We 09:00-12:00, We 14:00-19:00, Th 09:00-12:00, Th 14:00-19:00, Fr 09:00-12:00, Fr 14:00-19:00, Sa 09:00-12:00, Sa 14:00-18:00'}"
FR*SSD*PABVVVOLVO953101,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*SSD*PABVVVOLVO953101,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*SSD*PABVVVOLVO605001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 09:00-12:00, Sa 14:00-18:00'}"
FR*SSD*PMAURINFORD132001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 08:30-12:00, Sa 14:00-19:00'}"
FR*SSD*PMAURINFORD842001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:30-12:00, Mo 14:00-19:00, Tu 08:30-12:00, Tu 14:00-19:00, We 08:30-12:00, We 14:00-19:00, Th 08:30-12:00, Th 14:00-19:00, Fr 08:30-12:00, Fr 14:00-19:00, Sa 08:30-12:00, Sa 14:00-19:00'}"
FR*SSD*PMAURINFORD041001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 09:00-12:00, Sa 14:00-18:00'}"
FR*SSD*PMAURINFORD135001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-17:45, Tu 08:00-17:45, We 08:00-17:45, Th 08:00-17:45, Fr 08:00-17:45, Sa 08:30-17:45'}"
FR*SSD*PMAURINFORD110001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 09:00-12:00, Sa 14:00-19:00'}"
FR*SSD*PMAURINFORD747001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 09:00-12:00, Sa 14:00-19:00'}"
FR*SSD*PMAURINFORD742001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:30-12:00, Mo 14:00-19:00, Tu 08:30-12:00, Tu 14:00-19:00, We 08:30-12:00, We 14:00-19:00, Th 08:30-12:00, Th 14:00-19:00, Fr 08:30-12:00, Fr 14:00-19:00, Sa 08:30-12:00, Sa 14:00-18:00'}"
FR*SSD*PMAURINVOLKSWAGEN040001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-19:00, Tu 08:00-19:00, We 08:00-19:00, Th 08:00-19:00, Fr 08:00-19:00, Sa 08:00-19:00'}"
FR*SSD*PMAURINVOLKSWAGEN040001,driveco,plusieurs infos de gratuité (gratuit) pour une même station,"{'true', 'false'}"
FR*SSD*PMAURINVOLKSWAGEN040001,driveco,plusieurs infos de paiement (paiement_cb) pour une même station,"{'true', 'false'}"
FR*SSD*PVULCAINVOLVO694001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-19:00, Tu 08:00-19:00, We 08:00-19:00, Th 08:00-19:00, Fr 08:00-19:00, Sa 08:00-19:00'}"
FR*SSD*PMAURINFORD746001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-19:00, Tu 08:00-19:00, We 08:00-19:00, Th 08:00-19:00, Fr 08:00-19:00, Sa 09:00-12:00, Sa 14:00-18:00'}"
FR*SSD*PDUNOYERPREDEMATH749401,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 07:30-12:00, Mo 13:30-19:30, Tu 07:30-12:00, Tu 13:30-19:30, We 07:30-12:00, We 13:30-19:30, Th 07:30-12:00, Th 13:30-19:30, Fr 07:30-12:00, Fr 13:30-19:30'}"
FR*SSD*PMAURINFORD732001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 09:00-12:00, Sa 14:00-18:00'}"
FR*SSD*PMAURINFORD831701,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 08:00-12:00, Sa 14:00-18:30'}"
FR*SSD*PMAURINFORD111001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-18:30, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-18:30, Sa 09:00-12:00, Sa 14:00-18:00'}"
FR*SSD*PABVVVOLVO957001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 09:00-12:00, Mo 14:00-19:00, Tu 09:00-12:00, Tu 14:00-19:00, We 09:00-12:00, We 14:00-19:00, Th 09:00-12:00, Th 14:00-19:00, Fr 09:00-12:00, Fr 14:00-19:00, Sa 09:00-12:00, Sa 14:00-19:00'}"
FR*SSD*PVULCAINVOLVO692001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 08:00-12:00, Sa 14:00-18:00'}"
FR*SSD*PDUGARDINHYUNDAI591551,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 09:00-12:00, Mo 14:00-19:00, Tu 09:00-12:00, Tu 14:00-19:00, We 09:00-14:00, We 14:00-19:00, Th 09:00-12:00, Th 14:00-19:00, Fr 09:00-12:00, Fr 14:00-19:00, Sa 09:00-12:00, Sa 14:00-18:30'}"
FR*SSD*PMAURINVOLVO841401,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-12:00, Mo 14:00-19:00, Tu 08:00-12:00, Tu 14:00-19:00, We 08:00-12:00, We 14:00-19:00, Th 08:00-12:00, Th 14:00-19:00, Fr 08:00-12:00, Fr 14:00-19:00, Sa 09:00-12:00, Sa 14:00-18:00'}"
FR*SSD*PSIXT920001,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:00-13:00, Mo 14:00-18:00, Tu 08:00-13:00, Tu 14:00-18:00, We 08:00-13:00, We 14:00-18:00, Th 08:00-13:00, Th 14:00-18:00, Fr 08:00-13:00, Fr 14:00-18:00, Sa 08:00-13:00, Sa 14:00-18:00'}"
FR*SSD*PGENERALAUTOVOLVO443501,driveco,plusieurs horaires pour une même station,"{'24/7', 'Mo 08:30-12:30, Mo 14:00-19:00, Tu 08:30-12:30, Tu 14:00-19:00, We 08:30-12:30, We 14:00-19:00, Th 08:30-12:30, Th 14:00-19:00, Fr 08:30-12:30, Fr 14:00-19:00, Sa 09:00-12:30, Sa 14:00-18:00'}"
